@id,@type,dc:date,@context,dc:title,owl:sameAs,odpt:railway,odpt:operator,odpt:stationTitle,odpt:connectingRailway,odpt:stationCode,odpt:passengerSurvey,geo:lat,geo:long,odpt:stationTimetable,cdName,cdNum
urn:ucode:_00001C000000000000010000031027E9,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,東中野,odpt.Station:JR-East.ChuoSobuLocal.HigashiNakano,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Higashi-Nakano', 'ja': '東中野'}",['odpt.Railway:Toei.Oedo'],JB008,['odpt.PassengerSurvey:JR-East.HigashiNakano'],35.70601,139.68483,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.HigashiNakano.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.HigashiNakano.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.HigashiNakano.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.HigashiNakano.Westbound.SaturdayHoliday']",JB,8
urn:ucode:_00001C000000000000010000031027E8,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,大久保,odpt.Station:JR-East.ChuoSobuLocal.Okubo,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Okubo', 'ja': '大久保'}",,JB009,['odpt.PassengerSurvey:JR-East.ChuoSobuLocal.Okubo'],35.70046,139.69733,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Okubo.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Okubo.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Okubo.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Okubo.Westbound.SaturdayHoliday']",JB,9
urn:ucode:_00001C000000000000010000031027E7,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,新宿,odpt.Station:JR-East.ChuoSobuLocal.Shinjuku,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Shinjuku', 'ja': '新宿'}","['odpt.Railway:JR-East.ChuoRapid', 'odpt.Railway:JR-East.SaikyoKawagoe', 'odpt.Railway:JR-East.ShonanShinjuku', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:Keio.Keio', 'odpt.Railway:Keio.KeioNew', 'odpt.Railway:Odakyu.Odawara', 'odpt.Railway:Seibu.Shinjuku', 'odpt.Railway:Toei.Oedo', 'odpt.Railway:Toei.Shinjuku', 'odpt.Railway:TokyoMetro.Marunouchi']",JB010,['odpt.PassengerSurvey:JR-East.Shinjuku'],35.69018,139.70038,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Shinjuku.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Shinjuku.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Shinjuku.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Shinjuku.Westbound.SaturdayHoliday']",JB,10
urn:ucode:_00001C000000000000010000031027E6,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,代々木,odpt.Station:JR-East.ChuoSobuLocal.Yoyogi,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Yoyogi', 'ja': '代々木'}","['odpt.Railway:JR-East.Yamanote', 'odpt.Railway:Toei.Oedo']",JB011,['odpt.PassengerSurvey:JR-East.Yoyogi'],35.68352,139.70205,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Yoyogi.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Yoyogi.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Yoyogi.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Yoyogi.Westbound.SaturdayHoliday']",JB,11
urn:ucode:_00001C000000000000010000031027E5,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,千駄ケ谷,odpt.Station:JR-East.ChuoSobuLocal.Sendagaya,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Sendagaya', 'ja': '千駄ケ谷'}",,JB012,['odpt.PassengerSurvey:JR-East.Sendagaya'],35.68119,139.71153,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Sendagaya.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Sendagaya.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Sendagaya.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Sendagaya.Westbound.SaturdayHoliday']",JB,12
urn:ucode:_00001C000000000000010000031027E4,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,信濃町,odpt.Station:JR-East.ChuoSobuLocal.Shinanomachi,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Shinanomachi', 'ja': '信濃町'}",,JB013,['odpt.PassengerSurvey:JR-East.Shinanomachi'],35.67991,139.72093999999998,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Shinanomachi.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Shinanomachi.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Shinanomachi.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Shinanomachi.Westbound.SaturdayHoliday']",JB,13
urn:ucode:_00001C000000000000010000031027E3,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,四ツ谷,odpt.Station:JR-East.ChuoSobuLocal.Yotsuya,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Yotsuya', 'ja': '四ツ谷'}","['odpt.Railway:JR-East.ChuoRapid', 'odpt.Railway:TokyoMetro.Marunouchi', 'odpt.Railway:TokyoMetro.Namboku']",JB014,['odpt.PassengerSurvey:JR-East.Yotsuya'],35.6849,139.73038,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Yotsuya.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Yotsuya.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Yotsuya.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Yotsuya.Westbound.SaturdayHoliday']",JB,14
urn:ucode:_00001C000000000000010000031027E2,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,市ケ谷,odpt.Station:JR-East.ChuoSobuLocal.Ichigaya,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Ichigaya', 'ja': '市ケ谷'}","['odpt.Railway:Toei.Shinjuku', 'odpt.Railway:TokyoMetro.Namboku', 'odpt.Railway:TokyoMetro.Yurakucho']",JB015,['odpt.PassengerSurvey:JR-East.Ichigaya'],35.69102,139.7351,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Ichigaya.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ichigaya.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ichigaya.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ichigaya.Westbound.SaturdayHoliday']",JB,15
urn:ucode:_00001C000000000000010000031027E1,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,飯田橋,odpt.Station:JR-East.ChuoSobuLocal.Iidabashi,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Iidabashi', 'ja': '飯田橋'}","['odpt.Railway:Toei.Oedo', 'odpt.Railway:TokyoMetro.Namboku', 'odpt.Railway:TokyoMetro.Tozai', 'odpt.Railway:TokyoMetro.Yurakucho']",JB016,['odpt.PassengerSurvey:JR-East.Iidabashi'],35.70157000000001,139.74482,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Iidabashi.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Iidabashi.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Iidabashi.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Iidabashi.Westbound.SaturdayHoliday']",JB,16
urn:ucode:_00001C000000000000010000031027E0,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,水道橋,odpt.Station:JR-East.ChuoSobuLocal.Suidobashi,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Suidobashi', 'ja': '水道橋'}",['odpt.Railway:Toei.Mita'],JB017,['odpt.PassengerSurvey:JR-East.Suidobashi'],35.70207,139.75341,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Suidobashi.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Suidobashi.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Suidobashi.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Suidobashi.Westbound.SaturdayHoliday']",JB,17
urn:ucode:_00001C000000000000010000031027DF,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,御茶ノ水,odpt.Station:JR-East.ChuoSobuLocal.Ochanomizu,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Ochanomizu', 'ja': '御茶ノ水'}","['odpt.Railway:JR-East.ChuoRapid', 'odpt.Railway:TokyoMetro.Marunouchi']",JB018,['odpt.PassengerSurvey:JR-East.Ochanomizu'],35.69935,139.7651,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Ochanomizu.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ochanomizu.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ochanomizu.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ochanomizu.Westbound.SaturdayHoliday']",JB,18
urn:ucode:_00001C000000000000010000031027DE,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,秋葉原,odpt.Station:JR-East.ChuoSobuLocal.Akihabara,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Akihabara', 'ja': '秋葉原'}","['odpt.Railway:JR-East.KeihinTohokuNegishi', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:MIR.TsukubaExpress', 'odpt.Railway:Toei.Shinjuku', 'odpt.Railway:TokyoMetro.Hibiya']",JB019,['odpt.PassengerSurvey:JR-East.Akihabara'],35.69824000000001,139.77288,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Akihabara.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Akihabara.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Akihabara.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Akihabara.Westbound.SaturdayHoliday']",JB,19
urn:ucode:_00001C000000000000010000031027DD,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,浅草橋,odpt.Station:JR-East.ChuoSobuLocal.Asakusabashi,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Asakusabashi', 'ja': '浅草橋'}",['odpt.Railway:Toei.Asakusa'],JB020,['odpt.PassengerSurvey:JR-East.Asakusabashi'],35.6974,139.78399,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Asakusabashi.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Asakusabashi.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Asakusabashi.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Asakusabashi.Westbound.SaturdayHoliday']",JB,20
urn:ucode:_00001C000000000000010000031027DC,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,両国,odpt.Station:JR-East.ChuoSobuLocal.Ryogoku,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Ryogoku', 'ja': '両国'}",['odpt.Railway:Toei.Oedo'],JB021,['odpt.PassengerSurvey:JR-East.Ryogoku'],35.69574,139.79315,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Ryogoku.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ryogoku.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ryogoku.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ryogoku.Westbound.SaturdayHoliday']",JB,21
urn:ucode:_00001C000000000000010000031027DB,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,錦糸町,odpt.Station:JR-East.ChuoSobuLocal.Kinshicho,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Kinshicho', 'ja': '錦糸町'}","['odpt.Railway:JR-East.SobuRapid', 'odpt.Railway:TokyoMetro.Hanzomon']",JB022,['odpt.PassengerSurvey:JR-East.Kinshicho'],35.69657,139.81398000000002,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Kinshicho.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Kinshicho.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Kinshicho.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Kinshicho.Westbound.SaturdayHoliday']",JB,22
urn:ucode:_00001C000000000000010000031027DA,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,亀戸,odpt.Station:JR-East.ChuoSobuLocal.Kameido,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Kameido', 'ja': '亀戸'}",['odpt.Railway:Tobu.Kameido'],JB023,['odpt.PassengerSurvey:JR-East.Kameido'],35.69713,139.82648,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Kameido.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Kameido.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Kameido.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Kameido.Westbound.SaturdayHoliday']",JB,23
urn:ucode:_00001C000000000000010000031027D9,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,平井,odpt.Station:JR-East.ChuoSobuLocal.Hirai,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Hirai', 'ja': '平井'}",,JB024,['odpt.PassengerSurvey:JR-East.Hirai'],35.70629,139.84231,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Hirai.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Hirai.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Hirai.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Hirai.Westbound.SaturdayHoliday']",JB,24
urn:ucode:_00001C000000000000010000031027D8,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,新小岩,odpt.Station:JR-East.ChuoSobuLocal.ShinKoiwa,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Shin-Koiwa', 'ja': '新小岩'}",['odpt.Railway:JR-East.SobuRapid'],JB025,['odpt.PassengerSurvey:JR-East.ShinKoiwa'],35.71685,139.85787,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.ShinKoiwa.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.ShinKoiwa.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.ShinKoiwa.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.ShinKoiwa.Westbound.SaturdayHoliday']",JB,25
urn:ucode:_00001C000000000000010000031027D7,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,小岩,odpt.Station:JR-East.ChuoSobuLocal.Koiwa,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Koiwa', 'ja': '小岩'}",,JB026,['odpt.PassengerSurvey:JR-East.Koiwa'],35.73324,139.88175,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Koiwa.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Koiwa.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Koiwa.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Koiwa.Westbound.SaturdayHoliday']",JB,26
urn:ucode:_00001C000000000000010000031027D6,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,市川,odpt.Station:JR-East.ChuoSobuLocal.Ichikawa,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Ichikawa', 'ja': '市川'}","['odpt.Railway:JR-East.SobuRapid', 'odpt.Railway:Keisei.Main']",JB027,['odpt.PassengerSurvey:JR-East.Ichikawa'],35.72879000000001,139.90786,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Ichikawa.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ichikawa.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ichikawa.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Ichikawa.Westbound.SaturdayHoliday']",JB,27
urn:ucode:_00001C000000000000010000031027D5,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,本八幡,odpt.Station:JR-East.ChuoSobuLocal.MotoYawata,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Moto-Yawata', 'ja': '本八幡'}","['odpt.Railway:Keisei.Main', 'odpt.Railway:Toei.Shinjuku']",JB028,['odpt.PassengerSurvey:JR-East.MotoYawata'],35.72074,139.92731,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.MotoYawata.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.MotoYawata.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.MotoYawata.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.MotoYawata.Westbound.SaturdayHoliday']",JB,28
urn:ucode:_00001C000000000000010000031027D4,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,下総中山,odpt.Station:JR-East.ChuoSobuLocal.ShimosaNakayama,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Shimosa-Nakayama', 'ja': '下総中山'}",,JB029,['odpt.PassengerSurvey:JR-East.ShimosaNakayama'],35.71407,139.94286,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.ShimosaNakayama.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.ShimosaNakayama.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.ShimosaNakayama.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.ShimosaNakayama.Westbound.SaturdayHoliday']",JB,29
urn:ucode:_00001C000000000000010000031027D3,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,西船橋,odpt.Station:JR-East.ChuoSobuLocal.NishiFunabashi,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Nishi-Funabashi', 'ja': '西船橋'}","['odpt.Railway:JR-East.Keiyo', 'odpt.Railway:JR-East.Musashino', 'odpt.Railway:Keisei.Main', 'odpt.Railway:TokyoMetro.Tozai', 'odpt.Railway:ToyoRapid.ToyoRapid']",JB030,['odpt.PassengerSurvey:JR-East.NishiFunabashi'],35.70713,139.95925,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.NishiFunabashi.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.NishiFunabashi.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.NishiFunabashi.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.NishiFunabashi.Westbound.SaturdayHoliday']",JB,30
urn:ucode:_00001C000000000000010000031027D2,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,船橋,odpt.Station:JR-East.ChuoSobuLocal.Funabashi,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Funabashi', 'ja': '船橋'}","['odpt.Railway:JR-East.SobuRapid', 'odpt.Railway:Tobu.TobuUrbanPark']",JB031,['odpt.PassengerSurvey:JR-East.Funabashi'],35.70158,139.9848,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Funabashi.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Funabashi.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Funabashi.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Funabashi.Westbound.SaturdayHoliday']",JB,31
urn:ucode:_00001C000000000000010000031027D1,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,東船橋,odpt.Station:JR-East.ChuoSobuLocal.HigashiFunabashi,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Higashi-Funabashi', 'ja': '東船橋'}",,JB032,['odpt.PassengerSurvey:JR-East.HigashiFunabashi'],35.69963,140.00396999999998,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.HigashiFunabashi.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.HigashiFunabashi.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.HigashiFunabashi.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.HigashiFunabashi.Westbound.SaturdayHoliday']",JB,32
urn:ucode:_00001C000000000000010000031027D0,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,津田沼,odpt.Station:JR-East.ChuoSobuLocal.Tsudanuma,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Tsudanuma', 'ja': '津田沼'}",['odpt.Railway:JR-East.SobuRapid'],JB033,['odpt.PassengerSurvey:JR-East.Tsudanuma'],35.6913,140.02008,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Tsudanuma.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Tsudanuma.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Tsudanuma.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Tsudanuma.Westbound.SaturdayHoliday']",JB,33
urn:ucode:_00001C000000000000010000031027CF,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,幕張本郷,odpt.Station:JR-East.ChuoSobuLocal.Makuharihongo,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Makuharihongo', 'ja': '幕張本郷'}",['odpt.Railway:Keisei.Chiba'],JB034,['odpt.PassengerSurvey:JR-East.Makuharihongo'],35.67297,140.04174,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Makuharihongo.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Makuharihongo.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Makuharihongo.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Makuharihongo.Westbound.SaturdayHoliday']",JB,34
urn:ucode:_00001C000000000000010000031027CE,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,幕張,odpt.Station:JR-East.ChuoSobuLocal.Makuhari,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Makuhari', 'ja': '幕張'}",,JB035,['odpt.PassengerSurvey:JR-East.Makuhari'],35.65936,140.05758,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Makuhari.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Makuhari.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Makuhari.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Makuhari.Westbound.SaturdayHoliday']",JB,35
urn:ucode:_00001C000000000000010000031027CD,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,新検見川,odpt.Station:JR-East.ChuoSobuLocal.ShinKemigawa,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Shin-Kemigawa', 'ja': '新検見川'}",,JB036,['odpt.PassengerSurvey:JR-East.ShinKemigawa'],35.65185,140.07331000000002,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.ShinKemigawa.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.ShinKemigawa.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.ShinKemigawa.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.ShinKemigawa.Westbound.SaturdayHoliday']",JB,36
urn:ucode:_00001C000000000000010000031027CC,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,稲毛,odpt.Station:JR-East.ChuoSobuLocal.Inage,odpt.Railway:JR-East.ChuoSobuLocal,odpt.Operator:JR-East,"{'en': 'Inage', 'ja': '稲毛'}",['odpt.Railway:JR-East.SobuRapid'],JB037,['odpt.PassengerSurvey:JR-East.Inage'],35.63714,140.09257,"['odpt.StationTimetable:JR-East.ChuoSobuLocal.Inage.Eastbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Inage.Eastbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Inage.Westbound.Weekday', 'odpt.StationTimetable:JR-East.ChuoSobuLocal.Inage.Westbound.SaturdayHoliday']",JB,37
